No,テーマ,種別,テキスト,date,account,structure,status,post_url,impressions,likes,bookmarks,reposts,profile_visits,note
01,上司の2タイプ,本文,"20代のキャリア支援を1,000人以上してきて気づきましたが
上司には2種類のパターンが存在します

① 結論先行型上司
② 背景重視型上司

①は、結論を先に言って、理由は聞かれたら出すと一気に信頼される

②は、なぜそう判断したかを先に共有すると刺さる。報告の順番を変えるだけだったりします。",2026-09-23,kei,2タイプ分類→攻略提示型,draft,,,,,,,
02,評価者の2タイプ,本文,"大手メーカーで人事部長してますが
評価する側にも2種類のパターンが存在します

① 成果重視型
② プロセス重視型

①は、数字と結果を先に置き、達成の再現性を語ると刺さる

②は、途中経過の共有量が評価に直結する。報告の頻度を上げるだけで変わったりします。",2026-09-23,kei,2タイプ分類→攻略提示型,draft,,,,,,,
03,伸びる20代の2タイプ,本文,"これまで多くの若手を見てきましたが
伸びる20代にも2種類のパターンが存在します

① 深掘り型
② 越境型

①は、一つの領域で誰より詳しくなる。専門性が武器になる

②は、隣の領域に手を伸ばし続ける。調整役として重宝される。どちらでも伸びます。問題は、どちらでもない状態だったりします。",2026-09-23,kei,2タイプ分類→攻略提示型,draft,,,,,,,
04,会社の2タイプ,本文,"20代が入る会社にも2種類のパターンが存在します

① 型がある会社
② 型を作る会社

①は、仕組みを学べる。再現性のある仕事の進め方が身につく

②は、裁量が早い。ただし整える側に回るので負荷も大きい。新卒3年目までなら①、その後に②が個人的にはおすすめだったりします。",2026-09-23,kei,2タイプ分類→攻略提示型,draft,,,,,,,
05,転職する人の2タイプ,本文,"20代のキャリア支援を1,000人以上してきて気づきましたが
転職する人には2種類のパターンが存在します

① 逃げる転職
② 取りに行く転職

①は、辞めたい理由が先にある。これ自体は悪くないが、条件に翻訳しないと同じ会社に当たる

②は、次に得たいものが先にある。面接でも軸がぶれないので、結果が出やすかったりします。",2026-09-23,kei,2タイプ分類→攻略提示型,draft,,,,,,,
06,書類の読まれ方の2タイプ,本文,"大手メーカーで人事部長してますが
書類の読まれ方には2種類のパターンが存在します

① 要件照合型
② ストーリー確認型

①は、必須要件に対応する経歴を先頭に置くと通る

②は、転職の一貫性を見ている。職歴の並びに理由が見えると通る。1社目は①、最終は②で読まれていたりします。",2026-09-23,kei,2タイプ分類→攻略提示型,draft,,,,,,,
07,逆質問の2タイプ,本文,"逆質問にも2種類のパターンが存在します

① 確認型の逆質問
② 提案型の逆質問

①は、条件や体制を確かめる質問。入社後のギャップを減らせる

②は、自分ならこうすると添える質問。評価には②が効きます。ただ①を飛ばすと入社後に後悔するので、両方必要だったりします。",2026-09-23,kei,2タイプ分類→攻略提示型,draft,,,,,,,
08,キャリアの積み方の2タイプ,本文,"20代のキャリアの積み方にも2種類のパターンが存在します

① 積み上げ型
② 掛け合わせ型

①は、一つの専門で上を目指す。分かりやすく強い

②は、二つの経験を掛ける。希少性で勝負できる。どちらを選ぶにせよ、20代で一つ目を固めるのが先だったりします。",2026-09-23,kei,2タイプ分類→攻略提示型,draft,,,,,,,
09,成長環境の2タイプ,本文,"成長できる環境にも2種類のパターンが存在します

① 負荷が高い環境
② 打席が多い環境

①は、一つひとつが重く、判断の経験が濃く積める

②は、回数が多い。失敗しても次がすぐ来るので改善が早い。20代は②のほうが伸びやすかったりします。",2026-09-23,kei,2タイプ分類→攻略提示型,draft,,,,,,,
10,面接の緊張の2タイプ,本文,"面接での緊張にも2種類のパターンが存在します

① 準備不足からくる緊張
② 期待値が高いからくる緊張

①は、想定質問を潰すと消える。準備でしか解決しない

②は、消さなくていい。むしろ真剣さとして伝わります。自分がどちらか分かるだけで、対処が変わったりします。",2026-09-23,kei,2タイプ分類→攻略提示型,draft,,,,,,,
01,自己PR,本文,"面接で必ず聞かれる自己PRは、3つの軸で話すと面接官も納得します

【例】
できること（事実）：法人営業を3年、既存顧客の拡大を担当
どう成果を出したか（再現性）：決裁者との接点を初回で作る進め方に変えた
どう活かすか（接続）：御社の既存顧客からの拡大にそのまま使える",2026-09-23,kei,3軸フレーム提示型,draft,,,,,,,
02,志望動機,本文,"志望動機は、3つの軸で組み立てると他社では言えない理由になります

【例】
前職の課題：紙とExcelの管理に限界を感じていた
御社で解決できる理由：そこを自動化する設計になっている
自分が貢献できること：困っていた側として顧客に説明できる",2026-09-23,kei,3軸フレーム提示型,draft,,,,,,,
03,転職の軸,本文,"大手メーカーで人事部長してますが、
転職の軸は3つに絞ると面接で刺さります

【例】
業界：〇〇業界であること
職種：〇〇職として提案から関われること
組織：評価基準が明文化されていること

3点にできるだけ多く合致する企業を探している、と伝えるのが型だったりします。",2026-09-23,kei,3軸フレーム提示型,draft,,,,,,,
04,強み,本文,"強みは、3つの軸で語ると具体性が一気に上がります

【例】
何が得意か：初対面の相手から情報を引き出すこと
どんな場面で発揮したか：問い合わせ対応で背景を確認してから提案に変えた
何が起きたか：差し戻しが減り、対応件数も増えた",2026-09-23,kei,3軸フレーム提示型,draft,,,,,,,
05,失敗談,本文,"失敗談は、3つの軸で話すと強みに変わります

【例】
事実：受注が3ヶ月ゼロだった
原因の特定：決裁者に会えていなかった
今の運用：初回商談で決裁フローを必ず確認している

反省で止めず、今の運用まで話すのがポイントだったりします。",2026-09-23,kei,3軸フレーム提示型,draft,,,,,,,
06,逆質問,本文,"逆質問は、3つの角度で用意しておくと外しません

【例】
役割：入社直後に担当するのはどの領域になりますか
体制：チームの構成と、連携する部署はどこですか
事業：今いちばん伸ばしたい領域はどこですか

相手の立場に合わせて、この中から2つ選ぶ形になります。",2026-09-23,kei,3軸フレーム提示型,draft,,,,,,,
07,入社後の目標,本文,"入社後にやりたいことは、3つの時間軸で話すと具体的になります

【例】
3ヶ月：担当を一人で回せる状態になる
1年：既存顧客の拡大で数字を持つ
3年：後輩に教えられる範囲を作る

期間を区切るだけで、本気度の伝わり方が変わったりします。",2026-09-23,kei,3軸フレーム提示型,draft,,,,,,,
08,1on1で話すこと,本文,"1on1は、3つの軸で持っていくと時間が無駄になりません

【例】
進捗：いま動いている案件の状況
詰まり：判断に迷っていること
相談：自分の案を先に出したうえでの確認

「特にありません」で終わる1on1は、機会を捨てているだけだったりします。",2026-09-23,kei,3軸フレーム提示型,draft,,,,,,,
09,職務経歴書の要約,本文,"職務要約の3行は、この順番で書くと読まれます

【例】
1行目：どの領域で何年やってきたか
2行目：直近で任されている範囲
3行目：応募先で活かせること

ここだけで判断されることがあるので、いちばん時間をかけるべき場所だったりします。",2026-09-23,kei,3軸フレーム提示型,draft,,,,,,,
10,退職理由,本文,"退職理由は、3つの軸に分けると他責に聞こえません

【例】
事実：担当範囲が決まっており、提案から関われない
自分でやったこと：改善を提案したが、体制上は難しかった
次に求めること：提案から関われる環境

不満で止めず、やったことを挟むのが分かれ目だったりします。",2026-09-23,kei,3軸フレーム提示型,draft,,,,,,,
01,転職理由,本文,"転職理由は「不満」ではなく「できないこと」で話すと通ります↓

Q.転職を考えた理由を教えてください。

NG：上司と合わず、評価もされなかったからです

OK：「現職では既存顧客の対応を中心に担当してきました。継続率を上げる工夫を重ねる中で、提案の設計から関わりたい気持ちが強くなっています。ただ現職では担当範囲が決まっており、その機会が限られるため、転職を考えました」",2026-09-23,kei,NG連打→OK提示型（Q&A一問一答版）,draft,,,,,,,
02,志望動機,本文,"志望動機は「前職の課題」と接続すると一気に通ります↓

Q.なぜ当社を志望されたのですか。

NG：成長している業界で、御社の理念にも共感したからです

OK：「前職で紙とExcelでの管理に限界を感じていました。御社のサービスを実際に使ってみたところ、まさにその工程が消える設計になっていて、自分が困っていた側だからこそ伝えられると考えています」",2026-09-23,kei,NG連打→OK提示型（Q&A一問一答版）,draft,,,,,,,
03,自己紹介,本文,"自己紹介は経歴の朗読ではなく、1分の設計です↓

Q.簡単に自己紹介をお願いします。

NG：〇〇大学を卒業し、新卒で〇〇に入社しまして、その後は…（3分）

OK：「〇〇業界で法人営業を3年、直近は既存顧客の拡大を担当しています。担当は〇社で、うち〇社は自分で立ち上げました。本日は、その経験が御社のどこで活きるかをお話しできればと思っています」",2026-09-23,kei,NG連打→OK提示型（Q&A一問一答版）,draft,,,,,,,
04,強み,本文,"強みは、形容詞ではなく場面で語ると伝わります↓

Q.ご自身の強みを教えてください。

NG：コミュニケーション能力と責任感です

OK：「初対面の相手から情報を引き出すのが得意です。前職では問い合わせ対応を担当し、要望をそのまま受けるのではなく背景を確認してから提案する形に変えました。結果として差し戻しが減り、対応件数も増やせています」",2026-09-23,kei,NG連打→OK提示型（Q&A一問一答版）,draft,,,,,,,
05,弱み,本文,"弱みは「事実＋いま続けている対策」で答えると評価が上がります↓

Q.ご自身の弱みを教えてください。

NG：完璧主義なところです（以上）

OK：「一人で抱えてしまうところです。前職で納期直前に相談して迷惑をかけた経験があり、それ以来、着手前に想定工数を共有し、遅れそうなら半分の時点で相談するようにしています。今も意識して続けている部分です」",2026-09-23,kei,NG連打→OK提示型（Q&A一問一答版）,draft,,,,,,,
06,希望年収,本文,"大手メーカーで人事部長してますが、
希望年収は遠慮すると本当に損します↓

Q.希望年収はいくらですか。

NG：御社の規定に従います

OK：「現在〇〇万円をいただいております。前職では〇〇まで任されていたため、同等の範囲であれば〇〇万円を目安に考えています。ただ役割によって適正は変わると認識していますので、期待値とあわせてご相談できればと思います」",2026-09-23,kei,NG連打→OK提示型（Q&A一問一答版）,draft,,,,,,,
07,なぜ弊社か,本文,"「なぜうちか」は、他社では言えない理由にするのが答えです↓

Q.同業他社ではなく、なぜ当社なのですか。

NG：業界最大手で、安定していると思ったからです

OK：「他社も同じ領域を扱っていますが、御社は導入後の支援まで自社で持っている点が違うと感じました。前職で導入後に放置された経験があり、そこを自分で埋める仕事がしたいと考えています」",2026-09-23,kei,NG連打→OK提示型（Q&A一問一答版）,draft,,,,,,,
08,失敗した経験,本文,"失敗談は「事実→打ち手→今の運用」まで話すと強みになります↓

Q.これまでの失敗経験を教えてください。

NG：案件が炎上して、精神的にきつかったです

OK：「受注が3ヶ月ゼロだったことがあります。失注理由を並べたところ、決裁者に会えていないことが原因でした。以来、初回の商談で決裁フローを確認するようにしており、今もその形で進めています」",2026-09-23,kei,NG連打→OK提示型（Q&A一問一答版）,draft,,,,,,,
09,残業への考え方,本文,"残業の質問は、姿勢と効率の両方を見られています↓

Q.残業についてどうお考えですか。

NG：できるだけ残業は避けたいです

OK：「必要な場面では対応します。ただ前職では、属人化していた資料作成を型にして、月の作業時間を減らした経験があります。時間をかけること自体が目的にならないよう意識しています」",2026-09-23,kei,NG連打→OK提示型（Q&A一問一答版）,draft,,,,,,,
10,転職回数,本文,"転職回数は、回数ではなく一貫性で見られています↓

Q.転職回数が多いようですが、理由を教えてください。

NG：どこも合わなくて、たまたま続かなかっただけです

OK：「3社とも顧客は同じ業界です。担当範囲を広げるために動いてきました。2社目は事業撤退により担当が変わったことが理由です。今回は評価者とレビュー体制を必ず確認しており、腰を据えたいと考えています」",2026-09-23,kei,NG連打→OK提示型（Q&A一問一答版）,draft,,,,,,,
01,書類が通る人の特徴,本文,"大手メーカーで人事部長してますが、
書類が通る人の特徴はこれですね↓

□ 募集要項の必須要件に、経歴が対応する形で書かれている
□ 担当した範囲と、自分が決めたことが切り分けられている
□ 規模が数字で書いてある（件数・人数・期間のどれかでよい）
□ 直近の記述量がいちばん多い
□ 「等」で濁さず、書ける範囲を具体的に書き切っている
□ 職務要約の3行だけで、何ができる人か分かる
□ 空白期間や転職回数の背景が一行で説明されている

全部埋まっている書類は、正直かなり少なかったりします。",2026-09-23,kei,リスト提示→リプ回収型（チェックボックス版）,draft,,,,,,,
02,一次面接を通過する人,本文,"一次面接を通る人、共通点がはっきりしてます↓

□ 自己紹介が1分に収まっている
□ 質問に対して、結論から答えている
□ 現職の業務を、社内用語なしで説明できている
□ 退職理由が他責になっていない
□ 転職の軸を自分の言葉で言える
□ 逆質問を2つ以上用意している
□ 会社の事業内容を一言で説明できる

一次で落ちる理由は、能力より準備だったりします。",2026-09-23,kei,リスト提示→リプ回収型（チェックボックス版）,draft,,,,,,,
03,最終面接で決まる人,本文,"大手メーカーで人事部長してますが、
最終で決まる人はここが違います↓

□ 志望理由が、二次までに聞いた情報で更新されている
□ 入社後にやりたいことを具体的に言える
□ 他社の選考状況を正直に話している
□ 条件の希望を隠していない
□ 逆質問が現場向けではなく、事業や組織の話になっている
□ 「なぜ同業他社ではなくうちか」に答えられる
□ 長く働く前提の話ができている

最終で見ているのは能力ではなく、本当に来るかだったりします。",2026-09-23,kei,リスト提示→リプ回収型（チェックボックス版）,draft,,,,,,,
04,職務経歴書が最後まで読まれる人,本文,"読む側として言うと、最後まで読まれる経歴書はこれです↓

□ 職務要約が3行で終わっている
□ 会社概要が2行以内（長い会社説明は読まれない）
□ 案件ではなく役割で書かれている
□ 主語が「チーム」ではなく「自分」になっている
□ 成果のあとに、どう工夫したかが1行ある
□ 使用ツールが具体的に書いてある
□ A4で2〜3枚に収まっている

書類は読ませる勝負ではなく、読み切らせる勝負だったりします。",2026-09-23,kei,リスト提示→リプ回収型（チェックボックス版）,draft,,,,,,,
05,20代で評価される人,本文,"大手メーカーで人事部長してますが、
20代で評価が跳ねる人はこれができてます↓

□ 依頼された仕事の「目的」を確認してから着手している
□ 雑務の質が高い（議事録に次のアクションが書いてある）
□ 返事が早い。完璧な回答より先に一次返答が来る
□ ミスを他責にせず、改善策とセットで報告する
□ 相談するとき、自分の案を持ってくる
□ 結論から話す
□ 途中経過を自分から共有する

能力差ではなく、この積み重ねで差がついていたりします。",2026-09-23,kei,リスト提示→リプ回収型（チェックボックス版）,draft,,,,,,,
06,上司に信頼される人,本文,"信頼される若手、やっていることは地味です↓

□ 期日を守る。難しいときは早めに相談する
□ 報告のとき、事実と意見を分けて話す
□ 会議の開始時間に遅れない
□ 資料の体裁が整っていて、説明しやすい
□ 同じ指摘を二度受けない
□ 分からないことを早い段階で聞く
□ 引き受けた仕事の状況を、聞かれる前に出す

信頼は一回の成果ではなく、毎日の安心感で積み上がるものだったりします。",2026-09-23,kei,リスト提示→リプ回収型（チェックボックス版）,draft,,,,,,,
07,転職の準備ができている人,本文,"動き出す前に、ここが埋まっているか確認してください↓

□ 今の不満を全部書き出した
□ 不満を「次に必要な条件」に言い換えた
□ 条件の優先順位を3つに絞った
□ 直近3年の業務を棚卸しした
□ 自分が判断した場面を書き出した
□ 職務経歴書を役割ベースで書き直した
□ 2週間分の面接候補日を確保した

応募しながら作ろうとすると、必ず初動が落ちたりします。",2026-09-23,kei,リスト提示→リプ回収型（チェックボックス版）,draft,,,,,,,
08,逆質問がうまい人,本文,"大手メーカーで人事部長してますが、
逆質問で印象が上がる人はこれです↓

□ 調べれば分かることを聞いていない
□ 入社後を前提にした質問になっている
□ 相手の立場に合わせて質問を変えている
□ 条件の質問を、仕事の質問と混ぜている
□ 「特にありません」で終わらせない
□ 聞いた内容に対して、自分の考えを一言返している
□ 質問を2つに絞って、深く聞いている

逆質問は評価の場です。おまけの時間ではなかったりします。",2026-09-23,kei,リスト提示→リプ回収型（チェックボックス版）,draft,,,,,,,
09,入社後の立ち上がりが早い人,本文,"入社後3ヶ月で差がつくポイントはここです↓

□ 最初の1週間で、関係者の名前と役割を覚えた
□ 社内用語をメモにまとめている
□ 前職のやり方をいったん置いている
□ 小さい仕事で先に結果を出している
□ 分からないことを溜めずに聞いている
□ 自分の担当範囲を早い段階で確認した
□ 評価のタイミングと基準を把握している

転職の成否は、入社後1ヶ月でだいたい決まったりします。",2026-09-23,kei,リスト提示→リプ回収型（チェックボックス版）,draft,,,,,,,
10,30代で選択肢がある人,本文,"20代のうちに、ここを積めているかどうかです↓

□ 数字の目標を持って働いた経験がある
□ 自分で判断した場面を具体的に語れる
□ 責任を持った役割を経験している
□ 難しい局面を乗り越えた経験がある
□ 後輩を教えた経験がある
□ 社外の人と交渉した経験がある
□ 失敗を改善につなげた経験がある

30代の選択肢は、20代で積んだ負荷の量で決まったりします。",2026-09-23,kei,リスト提示→リプ回収型（チェックボックス版）,draft,,,,,,,
01,教育体制が本物の会社の求人表現,本文,"教育体制が本物の会社の求人にしか出てこない表現はこちら。

① 入社後◯ヶ月の研修スケジュールを月単位で記載
教える中身が設計されている
「OJTで覚えてもらいます」との差はここ

② 配属前に研修期間があると明記
即戦力で使い潰す前提ではない
最初の数ヶ月を投資として扱っている

③ メンター・トレーナー制度の担当者数を記載
制度名だけでなく運用実態がある
誰に聞けばいいか分からない、が起きにくい

④ 資格取得の費用と受験回数の条件を明記
支援の範囲が具体的
「支援あり」だけの求人は基準が曖昧なことが多い

⑤ 未経験入社者の比率を公開
育てた実績がある
未経験歓迎と書くだけの会社とは別物

⑥ 研修内容が職種ごとに分かれている
現場に合わせて作り込まれている
全社一律の座学だけ、ではない

⑦ 定期的な1on1の頻度を明記
振り返りの場が制度として存在する
育成が上司の性格任せになっていない

⑧ 評価面談が年何回あるかを記載
フィードバックの回数が決まっている
放置される期間が短い

⑨ 社内勉強会・ナレッジ共有の仕組みを紹介
教え合う文化が残っている
個人の抱え込みが前提になっていない

⑩ 育成担当の負荷を考慮した体制と書かれている
教える側の時間も確保されている
「忙しくて教えられない」が起きにくい",2026-09-23,kei,技法カタログ型（判別サイン版）,draft,,,,,,,
02,人が辞めにくい会社の求人表現,本文,"人が辞めにくい会社の求人にしか出てこない表現はこちら。

① 平均勤続年数を年単位で公開
長く働いた人が実際にいる
短い会社は、この数字をまず出しません

② 定着率を直近数年で開示
一時期ではなく継続して見ている
都合のいい年だけ切り取っていない

③ 育休からの復帰率を記載
制度が使われている
「制度あり」と「使われている」は別です

④ 有給取得率を数字で開示
休める実態がある
取得を推奨と書くだけの会社とは差がある

⑤ 平均残業時間を直近実績で記載
勤怠を管理できている
みなし残業の中身も併記されていればさらに良い

⑥ 中途入社者の定着状況に触れている
外から入った人が残れている
受け入れ体制がある証拠

⑦ 社内異動・公募制度の実績件数を記載
辞めずに環境を変えられる
合わなかった時の逃げ道が社内にある

⑧ 評価制度の見直し時期を公開
制度を更新し続けている
20年前の仕組みのまま、ではない

⑨ 管理職の平均年齢や登用実績を記載
昇進の道が詰まっていない
上が動かない組織かどうかが分かります

⑩ 退職者の理由を分析していると明記
辞めた原因に向き合っている
ここまで書く会社は、正直かなり少ないです",2026-09-23,kei,技法カタログ型（判別サイン版）,draft,,,,,,,
03,面接官が興味を持っているサイン,本文,"面接官が興味を持っているときにしか出てこないサインはこちら。

① 予定時間を過ぎても話が続く
枠を延ばす判断をしている
興味がなければ、面接官はむしろ早く終わらせます

② 前職の話を一段深く掘られる
経歴を確認ではなく評価している
本気で見ているから細部が気になる

③ 入社後の話が具体的に出てくる
頭の中で配属を想像している
「もし入社されたら」は良い兆候

④ チーム構成やメンバーの話をされる
一緒に働く前提で情報を渡している
判断材料を増やそうとしています

⑤ 他社の選考状況を細かく聞かれる
スケジュールを合わせにきている
取り逃したくないという意思表示

⑥ 懸念点をその場でぶつけてくる
落とすためではなく、解消したいから聞く
興味がない人に確認はしません

⑦ 逆質問に時間を多く使ってくれる
こちらに納得してほしいと思っている
説明にも熱が入っています

⑧ 面接官がメモを多く取る
社内で共有する前提で記録している
持ち帰って話す気があるということ

⑨ 次のステップを具体日程で示される
選考を止める気がない
「追ってご連絡」との差は大きいです

⑩ 会社の弱みや課題まで話してくれる
入社後のギャップを潰しにきている
ここまで話すのは、来てほしい相手だけだったりします",2026-09-23,kei,技法カタログ型（判別サイン版）,draft,,,,,,,
